,Principal Component 1,Principal Component 2,Labels,AL_Value,Status
0,-53.44957478428064,-9.785110384174372,2,0.522091,Pool
1,-68.43353890308654,-10.944859202113625,2,0.5236892,Train
2,-24.884995000365233,7.445465644211795,1,0.51453406,Pool
3,-54.81287931583908,-12.274950960376849,2,0.50174195,Pool
4,22.193463121603635,0.6117282049910289,1,0.51228535,Pool
5,-42.353311730264586,2.676377150974609,2,0.509223,Pool
6,-70.63728658759518,-16.241439054110618,2,0.5142947,Pool
7,20.054866813463192,71.54824516204616,0,0.40219983,Train
8,-33.2362533357405,0.013379905812727648,2,0.5099883,Pool
9,52.79286178937872,-38.91573989854169,0,0.4733051,To sample
10,-65.04847487236016,-9.317074704704254,2,0.5203879,Pool
11,23.605101000645835,29.85997675357574,1,0.5478487,Pool
12,63.275773710403605,-7.751671529575699,0,0.5001467,Pool
13,73.27785325593256,-8.952854847193413,0,0.5165971,Pool
14,-9.822956348647693,-14.75766588780953,1,0.49839833,Pool
15,-60.18178424320673,-12.46669906617439,2,0.51018894,Train
16,-41.909967407477225,11.399932675257379,2,0.5276065,Pool
17,-11.3173983208448,18.701474175784014,2,0.51112115,Train
18,47.803358077731694,-14.603173868310433,0,0.49355635,Pool
19,-40.134514840123046,-25.11215705235701,2,0.5170651,Pool
20,-21.196141258003188,13.658315866536357,1,0.5058785,Pool
21,72.32354656150368,-29.03478842580958,0,0.5271894,Pool
22,-24.614419177590033,9.94879701884164,1,0.5227245,Pool
23,64.69764213936318,-36.6145479662585,0,0.53554076,Pool
24,-30.023785736860827,36.00777571091076,2,0.4957117,Pool
25,52.73262284416242,47.80484536441483,1,0.45797163,To sample
26,0.8552220805414465,21.757439159998,1,0.54504526,Pool
27,4.689077179481484,25.679411247374638,1,0.550663,Pool
28,82.4786137008284,-4.642192029368003,0,0.5167992,Pool
29,43.45869158302076,38.01145967355033,0,0.47619835,Pool
30,109.15827971846413,59.65009038952273,1,0.4917532,Train
31,-0.16070664361636594,39.83055034686476,0,0.51513386,Pool
32,-21.729778240188832,7.794767726204389,1,0.5133718,Pool
33,25.312724177479904,-8.056897231393954,0,0.5183759,Train
34,49.12459891153555,-11.485674552361107,0,0.5170926,Pool
35,-30.818043132739916,27.021547325693746,2,0.5200806,Pool
36,-24.00015793197459,9.79739209813182,1,0.5187689,Pool
37,49.267064069256236,-40.92801399169289,0,0.49300787,Train
38,50.603193024210924,-43.485333181475575,0,0.48713505,Pool
39,25.901743537974763,-15.525433632163818,0,0.5115541,Pool
40,-57.205074759023844,-6.599310422346003,2,0.52215654,Pool
41,42.55271707214008,37.68619983210156,1,0.47706988,Pool
42,60.79249800588576,-24.824944839712042,0,0.48870468,Train
43,-0.5173973270288168,22.852831761218702,1,0.5510921,Pool
44,11.979412962773527,-3.8646995383139937,1,0.52356195,Pool
45,-20.332852001164515,-6.098552810360629,1,0.53491205,Pool
46,12.184769363682397,-30.841725185991,0,0.5048475,Pool
47,-79.8302313993109,-16.077798860529015,2,0.50941736,Pool
48,-44.633265380674885,-7.642846589928312,2,0.5002334,Pool
49,14.100542489103695,47.13596630654089,1,0.43933427,To sample
50,-26.273066806092018,-0.5289985017235562,1,0.5224807,Pool
51,-58.870123760940565,-15.787627222836655,2,0.51795435,Pool
52,34.53813749769288,-34.247234871970115,0,0.5204269,Pool
53,-17.940815607601763,9.897142638342949,1,0.50218314,Pool
54,-12.701274216413411,4.158562539254525,1,0.52310216,Train
55,-18.88879710908685,11.797260140456569,1,0.5187014,Pool
56,-66.36677290061259,-13.54435977203266,2,0.51657665,Pool
57,-55.582582652359214,-7.6161286118632345,2,0.5047486,Pool
58,-60.27323215699083,-9.49247107811631,2,0.51012355,Pool
59,23.29111653319248,7.708059641199572,0,0.52709424,Pool
60,-27.264499723288097,34.57218393691352,2,0.49442825,Pool
61,69.1671917124288,-27.050713922028557,0,0.5274107,Pool
62,0.7218315029073936,19.6273190903107,1,0.5339011,Train
63,-53.43873860124091,-8.414163491320727,2,0.5059751,Pool
64,-53.73099619149417,-3.5352869204662647,2,0.51267153,Pool
