,Principal Component 1,Principal Component 2,Labels,AL_Value,Status
0,-53.449574784280536,-9.785110384229151,2,0.4813415,Pool
1,-68.43353890308649,-10.944859201952326,2,0.45004112,Train
2,-24.88499500036532,7.445465644251557,1,0.4805024,Pool
3,-54.812879315839,-12.274950960349576,2,0.4897326,Pool
4,22.193463121603646,0.6117282052997087,1,0.5374371,Pool
5,-42.35331173026465,2.67637715111945,2,0.47097874,Pool
6,-70.63728658759506,-16.24143905407173,2,0.4477195,To sample
7,20.054866813462468,71.54824516178093,0,0.42194414,Train
8,-33.23625333574053,0.01337990572685011,2,0.4734863,Pool
9,52.79286178937916,-38.915739898395984,0,0.64331985,Train
10,-65.04847487236009,-9.317074704699609,2,0.47247753,Pool
11,23.60510100064554,29.85997675368676,1,0.4594438,Pool
12,63.27577371040373,-7.751671529264092,0,0.5703299,Pool
13,73.27785325593265,-8.952854846880083,0,0.64798415,Train
14,-9.822956348647558,-14.757665887600352,1,0.49790683,Pool
15,-60.181784243206664,-12.466699066237357,2,0.4588562,Train
16,-41.90996740747739,11.399932675087566,2,0.46711516,Pool
17,-11.317398320845005,18.701474175831805,2,0.45819178,Train
18,47.80335807773187,-14.60317386795525,0,0.6600945,Pool
19,-40.13451484012284,-25.11215705240488,2,0.4741943,Pool
20,-21.196141258003347,13.658315866601164,1,0.46837974,Pool
21,72.32354656150403,-29.03478842595283,0,0.63238907,Pool
22,-24.614419177590158,9.94879701883035,1,0.47459677,Pool
23,64.69764213936362,-36.614547966559236,0,0.6571279,Train
24,-30.023785736861235,36.00777571107202,2,0.47344092,Pool
25,52.73262284416198,47.80484536438866,1,0.4219912,Train
26,0.8552220805412278,21.7574391599457,1,0.4592231,Pool
27,4.689077179481224,25.679411247395567,1,0.4660778,Pool
28,82.47861370082848,-4.642192029557993,0,0.6547862,Train
29,43.45869158302041,38.01145967285238,0,0.42514685,Train
30,109.15827971846356,59.65009038959872,1,0.6088203,Train
31,-0.16070664361677958,39.83055034697223,0,0.47593898,Pool
32,-21.72977824018893,7.794767726238035,1,0.48095262,Pool
33,25.31272417748001,-8.056897231112362,0,0.42407084,Train
34,49.124598911535685,-11.485674552139024,0,0.54782265,Pool
35,-30.81804313274021,27.021547325976975,2,0.51803297,Pool
36,-24.000157931974712,9.797392098201266,1,0.47805962,Pool
37,49.26706406925668,-40.928013991664116,0,0.65039396,Train
38,50.603193024211414,-43.485333181366336,0,0.6473893,Train
39,25.901743537974944,-15.525433631957073,0,0.50168496,Pool
40,-57.20507475902383,-6.5993104222397,2,0.480515,Pool
41,42.55271707213971,37.68619983230046,1,0.42020643,Train
42,60.79249800588603,-24.82494483967699,0,0.6350628,Train
43,-0.5173973270290515,22.8528317611699,1,0.4682188,Pool
44,11.97941296277358,-3.8646995382463323,1,0.54136056,Pool
45,-20.332852001164465,-6.098552810274106,1,0.476717,Pool
46,12.184769363682735,-30.841725186203487,0,0.58064044,Pool
47,-79.83023139931075,-16.07779886054653,2,0.49592152,Pool
48,-44.63326538067483,-7.64284658991422,2,0.470454,Pool
49,14.100542489103203,47.1359663066199,1,0.47967762,Train
50,-26.27306680609204,-0.5289985017781966,1,0.48268422,Pool
51,-58.870123760940444,-15.787627222817791,2,0.45995608,Pool
52,34.53813749769327,-34.247234871904844,0,0.6203453,Pool
53,-17.940815607601877,9.897142638288063,1,0.4592795,Pool
54,-12.701274216413468,4.15856253915368,1,0.4596709,Train
55,-18.888797109086983,11.797260140471819,1,0.4772172,Pool
56,-66.3667729006125,-13.544359772063391,2,0.45889682,To sample
57,-55.58258265235917,-7.616128612137014,2,0.46419927,Train
58,-60.27323215699079,-9.49247107809698,2,0.47043136,Pool
59,23.291116533192415,7.708059640863077,0,0.5167365,Pool
60,-27.264499723288466,34.572183936804315,2,0.49787858,Pool
61,69.16719171242913,-27.050713922376488,0,0.67288214,Train
62,0.7218315029071899,19.6273190901758,1,0.45855826,Train
63,-53.43873860124085,-8.414163491391644,2,0.4718103,Pool
64,-53.73099619149419,-3.535286920659482,2,0.46792608,Pool
65,-45.85858318410352,-0.5755737843724309,2,0.47604594,Pool
66,10.632454551177394,18.30731087379069,1,0.46354705,Train
67,4.169592827612092,29.307008064129114,1,0.44815832,To sample
68,-63.85605607393557,-7.106258270707544,2,0.47741494,Pool
69,57.98480272467753,-28.179352567749305,0,0.6226393,Train
70,-55.34519709348849,-16.744462707740453,2,0.4499077,Train
71,61.76216806700793,-40.37734793738428,0,0.66989195,Train
72,-69.04922561496898,14.892417610508542,2,0.53771234,Train
73,35.57353746623936,5.6894544621640275,0,0.44628763,To sample
74,-9.034394014957948,13.839483117549129,1,0.4686258,Pool
75,70.27714884722528,77.92731360785665,0,0.50115424,Train
76,53.126029908519264,-38.30340517184362,0,0.62979853,Train
77,-10.29100804011099,10.672200680164284,1,0.46705362,Pool
