,Principal Component 1,Principal Component 2,Labels,AL_Value,Status
0,-53.4495747842807,-9.785110384278303,2,0.48281482,Pool
1,-68.43353890308666,-10.944859201852218,2,0.5004966,Train
2,-24.884995000365173,7.445465644185003,1,0.4875669,Pool
3,-54.8128793158392,-12.274950960432571,2,0.49889222,Train
4,22.193463121603646,0.6117282049236673,1,0.46529397,Train
5,-42.35331173026458,2.676377151192572,2,0.47209972,Train
6,-70.63728658759533,-16.24143905396923,2,0.5039937,Train
7,20.054866813463796,71.54824516180784,0,0.498384,Train
8,-33.23625333574051,0.01337990578278148,2,0.49229023,Pool
9,52.79286178937839,-38.91573989847195,0,0.48299277,Train
10,-65.04847487236029,-9.31707470471187,2,0.4966617,Pool
11,23.605101000646084,29.85997675371511,1,0.48622555,Pool
12,63.27577371040356,-7.751671529400826,0,0.4847194,Pool
13,73.27785325593246,-8.952854846840642,0,0.5000184,Train
14,-9.822956348647828,-14.757665887729694,1,0.46750548,To sample
15,-60.18178424320687,-12.466699066233303,2,0.49465734,Train
16,-41.90996740747714,11.399932675274362,2,0.48116425,Train
17,-11.31739832084465,18.70147417579981,2,0.47270474,Train
18,47.80335807773157,-14.60317386756951,0,0.50582206,Pool
19,-40.13451484012329,-25.112157052394892,2,0.48534608,Pool
20,-21.196141258003085,13.658315866553323,1,0.47874916,Pool
21,72.32354656150348,-29.034788426011236,0,0.46708846,Train
22,-24.614419177589962,9.948797018929602,1,0.48073342,Pool
23,64.69764213936288,-36.6145479664423,0,0.464585,Train
24,-30.02378573686054,36.007775711075034,2,0.47316462,Train
25,52.73262284416287,47.80484536453434,1,0.48460513,Train
26,0.8552220805416321,21.75743915986696,1,0.4838904,Pool
27,4.689077179481703,25.67941124730286,1,0.48433217,Pool
28,82.47861370082839,-4.642192029534471,0,0.48305246,Train
29,43.458691583021114,38.0114596728429,0,0.4716155,Train
30,109.15827971846458,59.650090389530085,1,0.47029632,Train
31,-0.16070664361603806,39.83055034677393,0,0.5170344,Pool
32,-21.72977824018878,7.794767726254264,1,0.48280758,Pool
33,25.312724177479843,-8.056897231260924,0,0.4622606,Train
34,49.12459891153545,-11.485674552134741,0,0.44516438,To sample
35,-30.818043132739703,27.02154732585132,2,0.49227163,Pool
36,-24.000157931974506,9.79739209820765,1,0.4893838,Pool
37,49.26706406925589,-40.92801399173891,0,0.48311427,Train
38,50.60319302421056,-43.485333181443664,0,0.48865554,Train
39,25.90174353797463,-15.525433631953247,0,0.46566364,Train
40,-57.20507475902391,-6.599310422299614,2,0.48655775,Pool
41,42.55271707214041,37.68619983241626,1,0.4883927,Train
42,60.792498005885534,-24.824944839642857,0,0.47666115,Train
43,-0.5173973270286204,22.852831761054052,1,0.4959438,Pool
44,11.979412962773507,-3.86469953829892,1,0.4575168,Train
45,-20.332852001164586,-6.098552810331718,1,0.49740306,Train
46,12.184769363682157,-30.841725186075113,0,0.47720927,Train
47,-79.83023139931102,-16.07779886051519,2,0.5127091,Pool
48,-44.63326538067495,-7.642846589992097,2,0.4861339,Pool
49,14.100542489104082,47.13596630671943,1,0.5224882,Train
50,-26.273066806092025,-0.528998501735793,1,0.49307963,Pool
51,-58.870123760940665,-15.787627222802742,2,0.49493068,Pool
52,34.5381374976926,-34.247234871601094,0,0.502102,Pool
53,-17.940815607601678,9.897142638404816,1,0.47552574,Pool
54,-12.701274216413383,4.158562539278872,1,0.47076243,Train
55,-18.88879710908674,11.797260140520757,1,0.48302305,Pool
56,-66.36677290061273,-13.544359771984485,2,0.4963426,Train
57,-55.58258265235925,-7.616128612091343,2,0.48369405,Train
58,-60.27323215699094,-9.492471077984959,2,0.4874393,Pool
59,23.291116533192554,7.7080596408008475,0,0.4772816,Pool
60,-27.264499723287805,34.57218393671892,2,0.48625693,Pool
61,69.16719171242859,-27.050713922265977,0,0.46226346,Train
62,0.7218315029075569,19.627319090159858,1,0.49567774,Train
63,-53.43873860124096,-8.4141634915061,2,0.49479127,Pool
64,-53.73099619149422,-3.535286920670024,2,0.492442,Pool
65,-45.8585831841035,-0.5755737844190231,2,0.48080707,Train
66,10.632454551177732,18.307310873960404,1,0.47610238,Train
67,4.169592827612649,29.307008064071006,1,0.5011181,Train
68,-63.85605607393567,-7.106258270763474,2,0.4868458,Pool
69,57.984802724676975,-28.179352567699507,0,0.47464028,Train
70,-55.34519709348875,-16.744462707739245,2,0.50655437,Train
71,61.76216806700716,-40.37734793726595,0,0.4612565,Train
72,-69.04922561496866,14.892417610674695,2,0.47476277,Train
73,35.57353746623944,5.68945446201596,0,0.47208247,Train
74,-9.034394014957675,13.839483117542882,1,0.4802663,Pool
75,70.27714884722667,77.92731360793701,0,0.47398692,Train
76,53.126029908518504,-38.303405172120186,0,0.49678382,Train
77,-10.291008040110786,10.672200680238756,1,0.47163904,To sample
78,-20.81839521222478,14.034316452693405,1,0.4724306,Train
79,87.85110817467404,11.513914595732354,1,0.49124673,Train
80,53.977391216995564,-37.47817314725651,0,0.48533726,Train
81,39.999451381029694,-19.76841809742716,0,0.4914124,Pool
82,82.8121418556925,-1.156697246351349,0,0.4987264,Train
83,-44.15224637101609,-10.20261695430522,2,0.48386684,Pool
84,62.934016161538764,-27.02397112837744,0,0.48295814,Pool
85,-71.81409751050067,-35.54297912028575,2,0.566468,Pool
86,-26.486278274485986,-1.6275126870235377,1,0.48396322,Pool
87,54.253048118509085,-12.211793314718186,0,0.4876555,Pool
88,-51.429077113844045,0.18245837808260668,2,0.49843824,Pool
89,-60.96369324288107,-13.620375515123223,2,0.48878157,Pool
90,56.962780434277676,4.586399974303941,0,0.467953,To sample
91,4.426622598135407,26.827762248865827,1,0.4908989,Train
92,-2.7621727841633317,15.432292824783682,1,0.4860817,Train
93,-26.0605776095104,7.868349284671986,1,0.47135887,Train
94,54.187509517970916,-39.876849736789445,0,0.4796073,Train
95,-53.327627743752565,-8.876252170183907,2,0.48514256,Train
