,Principal Component 1,Principal Component 2,Labels,AL_Value,Status
0,-53.44957478428061,-9.78511038424713,2,0.03536297,Pool
1,-68.43353890308656,-10.94485920193022,2,0.0007596402,Train
2,-24.884995000365222,7.44546564422948,1,0.04531821,Pool
3,-54.81287931583909,-12.274950960373772,2,0.07774317,Pool
4,22.19346312160362,0.6117282051140992,1,0.011006386,Pool
5,-42.35331173026459,2.6763771511238312,2,0.050473895,Pool
6,-70.63728658759517,-16.241439054051583,2,0.16589959,Pool
7,20.054866813463196,71.54824516175691,0,4.519095e-06,Train
8,-33.2362533357405,0.013379905715746222,2,0.47811872,Pool
9,52.79286178937869,-38.91573989846034,0,0.038596634,Pool
10,-65.04847487236016,-9.317074704696546,2,0.0031061636,Pool
11,23.60510100064584,29.8599767536681,1,0.070592545,Pool
12,63.27577371040358,-7.751671529261309,0,0.0012010783,Pool
13,73.27785325593247,-8.952854846938353,0,0.4651441,Pool
14,-9.822956348647704,-14.757665887626878,1,0.9225168,Pool
15,-60.18178424320674,-12.466699066222345,2,0.006186233,Train
16,-41.90996740747722,11.39993267519527,2,0.06938322,To sample
17,-11.31739832084479,18.7014741758092,2,7.5553635e-06,Train
18,47.80335807773167,-14.603173867846436,0,0.9924902,Pool
19,-40.13451484012306,-25.112157052388408,2,0.27738327,Pool
20,-21.19614125800319,13.658315866593275,1,0.059133798,Pool
21,72.32354656150366,-29.034788425989586,0,0.3231681,Pool
22,-24.614419177590037,9.948797018864166,1,0.00815804,Pool
23,64.69764213936321,-36.6145479664572,0,0.32799852,Pool
24,-30.02378573686083,36.00777571102983,2,0.45514673,Pool
25,52.732622844162435,47.80484536442439,1,0.047181223,Pool
26,0.8552220805414589,21.757439159932826,1,0.00069942465,Pool
27,4.6890771794814965,25.679411247370155,1,0.00012105583,Pool
28,82.47861370082839,-4.642192029644191,0,0.20614761,Pool
29,43.45869158302077,38.01145967293499,0,0.25979188,Pool
30,109.15827971846412,59.65009038956724,1,1.00018,Pool
31,-0.16070664361636217,39.83055034691456,0,0.976959,Pool
32,-21.729778240188825,7.79476772621498,1,0.013109416,Pool
33,25.31272417747988,-8.056897231173858,0,1.3786554,Pool
34,49.12459891153552,-11.485674552147907,0,0.54336137,Pool
35,-30.81804313273989,27.021547325922903,2,0.21550854,Pool
36,-24.00015793197457,9.797392098214116,1,0.01452598,Pool
37,49.2670640692562,-40.92801399169201,0,0.11492263,Train
38,50.603193024210924,-43.48533318141532,0,0.19611703,Pool
39,25.901743537974752,-15.525433631924603,0,0.71512794,Pool
40,-57.20507475902385,-6.599310422277382,2,0.02312567,Pool
41,42.55271707214007,37.68619983227961,1,0.028984185,Pool
42,60.792498005885705,-24.824944839727053,0,0.0028939354,Train
43,-0.5173973270288047,22.8528317611523,1,0.0041132765,Pool
44,11.979412962773525,-3.8646995382945115,1,0.020052617,Pool
45,-20.332852001164518,-6.098552810276715,1,0.10920788,Pool
46,12.184769363682387,-30.841725186285068,0,0.18324822,Pool
47,-79.83023139931086,-16.07779886049583,2,0.080393225,Pool
48,-44.63326538067487,-7.642846589938369,2,0.00031947257,Pool
49,14.100542489103693,47.13596630663841,1,0.005596164,Pool
50,-26.273066806092,-0.5289985017577287,1,0.0659945,Pool
51,-58.870123760940544,-15.78762722278915,2,0.048793796,To sample
52,34.538137497692865,-34.247234871812296,0,0.0021077069,Pool
53,-17.940815607601742,9.897142638315566,1,0.024556909,Pool
54,-12.701274216413413,4.158562539176655,1,0.00048828166,Train
55,-18.888797109086838,11.797260140457682,1,0.0074264677,Pool
56,-66.3667729006126,-13.544359772014563,2,0.0011274944,To sample
57,-55.58258265235921,-7.616128612098727,2,0.95609856,Pool
58,-60.273232156990815,-9.492471078072084,2,0.26645333,Pool
59,23.291116533192476,7.708059640954857,0,1.0202049,Pool
60,-27.264499723288083,34.57218393674836,2,0.0016536341,Pool
61,69.16719171242882,-27.05071392230385,0,0.103217795,Pool
62,0.7218315029073986,19.627319090144216,1,0.0026428422,Pool
63,-53.43873860124088,-8.414163491415813,2,0.005120572,Pool
64,-53.730996191494164,-3.5352869206489608,2,0.5390021,Pool
65,-45.85858318410348,-0.575573784410326,2,0.1267422,To sample
66,10.632454551177577,18.307310873825642,1,0.010959899,Pool
67,4.169592827612411,29.307008064160463,1,8.816685e-05,Pool
68,-63.85605607393563,-7.106258270738988,2,0.90554345,Pool
69,57.984802724677174,-28.179352567699013,0,0.49326724,Pool
70,-55.345197093488615,-16.744462707711122,2,0.024393072,Train
71,61.762168067007444,-40.37734793729962,0,0.014111183,Train
72,-69.04922561496879,14.892417610549105,2,0.8339182,Pool
73,35.573537466239365,5.6894544621685945,0,1.5286105,Pool
74,-9.034394014957785,13.839483117557643,1,0.053837094,Pool
75,70.27714884722606,77.92731360788886,0,0.3601799,Pool
76,53.1260299085188,-38.30340517196227,0,0.015845934,Pool
77,-10.291008040110869,10.672200680181694,1,0.042978138,Pool
78,-20.818395212224885,14.034316452665946,1,0.052034836,Pool
79,87.85110817467393,11.5139145958891,1,1.5117412,Pool
80,53.97739121699586,-37.4781731471705,0,0.054054,Pool
81,39.99945138102981,-19.76841809741756,0,0.37741125,Pool
82,82.81214185569252,-1.1566972465488514,0,0.13074504,Pool
83,-44.15224637101601,-10.202616954246977,2,0.72189254,Pool
84,62.934016161538956,-27.023971128340992,0,0.09111606,Pool
85,-71.81409751050036,-35.542979120349145,2,0.3448224,Pool
86,-26.486278274485954,-1.6275126870122651,1,0.079683825,Pool
87,54.25304811850916,-12.21179331480627,0,0.048589114,Pool
88,-51.42907711384403,0.18245837814074117,2,0.0007176103,Pool
89,-60.96369324288094,-13.620375515077429,2,0.003340981,Pool
90,56.962780434277626,4.586399974502843,0,0.75983393,Pool
91,4.426622598135188,26.827762248910645,1,0.006912593,Train
92,-2.7621727841634587,15.432292824826071,1,0.0036497233,Train
93,-26.060577609510457,7.868349284591938,1,0.006270058,Train
94,54.18750951797124,-39.87684973674333,0,0.045308776,Pool
95,-53.32762774375247,-8.876252170092332,2,0.026362527,Pool
