,Principal Component 1,Principal Component 2,Labels,AL_Value,Status
0,-53.44957478428074,-9.78511038421179,2,0.005535978,Pool
1,-68.43353890308663,-10.944859201981423,2,0.0002604572,Train
2,-24.884995000365258,7.445465644170013,1,0.003427629,Pool
3,-54.81287931583915,-12.274950960385025,2,0.83748424,Pool
4,22.19346312160366,0.6117282049052913,1,0.0012646083,Pool
5,-42.353311730264636,2.6763771511015646,2,0.1730561,Pool
6,-70.63728658759527,-16.241439053953062,2,0.13087106,Pool
7,20.054866813463235,71.54824516204117,0,0.060547996,Train
8,-33.23625333574053,0.01337990588141763,2,0.1304049,Pool
9,52.79286178937876,-38.91573989846257,0,0.0049899663,Pool
10,-65.04847487236023,-9.317074704601799,2,0.0025259175,Pool
11,23.605101000645867,29.859976753650578,1,1.0731604,To sample
12,63.27577371040365,-7.751671529655897,0,0.01385342,Pool
13,73.2778532559326,-8.95285484712578,0,0.007866139,Pool
14,-9.822956348647716,-14.757665887887583,1,0.07683458,Pool
15,-60.181784243206806,-12.466699066184246,2,0.00096091564,Train
16,-41.90996740747726,11.399932675379924,2,0.03886652,Pool
17,-11.31739832084481,18.70147417579036,2,4.138436e-05,Train
18,47.803358077731716,-14.603173867829877,0,0.32765037,Pool
19,-40.134514840123096,-25.112157052389907,2,0.21566471,Pool
20,-21.196141258003212,13.65831586653404,1,0.004044118,Pool
21,72.32354656150376,-29.03478842599485,0,0.09527123,Pool
22,-24.614419177590076,9.948797018836022,1,0.0068249716,Pool
23,64.69764213936327,-36.61454796647362,0,0.049764857,Pool
24,-30.023785736860866,36.00777571101437,2,0.9977118,To sample
25,52.73262284416252,47.804845364483775,1,0.040727083,Pool
26,0.8552220805414547,21.75743915984505,1,0.00033117953,Pool
27,4.689077179481498,25.679411247354587,1,0.0010930563,Pool
28,82.47861370082848,-4.642192029229535,0,0.045575246,Pool
29,43.45869158302083,38.01145967306913,0,0.03122294,Pool
30,109.15827971846423,59.65009038947413,1,1.0920537,To sample
31,-0.16070664361636633,39.83055034669008,0,0.48618218,Pool
32,-21.72977824018886,7.794767726199304,1,0.0013456107,Pool
33,25.31272417747992,-8.056897231389359,0,0.0057952707,Train
34,49.12459891153557,-11.485674552251208,0,0.99197245,To sample
35,-30.818043132739945,27.021547325635243,2,0.0351194,Pool
36,-24.000157931974613,9.797392098257067,1,0.0014094498,Pool
37,49.26706406925629,-40.92801399161164,0,0.0030028236,Train
38,50.60319302421099,-43.48533318143842,0,0.012449544,Pool
39,25.901743537974784,-15.525433632105887,0,0.32749403,Pool
40,-57.2050747590239,-6.5993104223326755,2,0.013676267,Pool
41,42.55271707214013,37.686199832128224,1,0.006522396,Pool
42,60.79249800588578,-24.82494483961726,0,0.061992403,Train
43,-0.5173973270288056,22.85283176114714,1,0.00039900964,Pool
44,11.97941296277355,-3.8646995383197105,1,0.0016981573,Pool
45,-20.332852001164547,-6.098552810376987,1,0.0028759902,Pool
46,12.184769363682422,-30.841725185852255,0,0.2059227,Pool
47,-79.83023139931096,-16.0777988604783,2,0.0018202765,Pool
48,-44.63326538067493,-7.642846589952713,2,0.21416026,Pool
49,14.100542489103713,47.13596630663984,1,0.0075747557,Pool
50,-26.27306680609205,-0.5289985017531644,1,0.00019956168,Pool
51,-58.8701237609406,-15.78762722284551,2,0.044525135,Pool
52,34.53813749769293,-34.24723487176045,0,0.7093233,Pool
53,-17.940815607601763,9.897142638353175,1,0.022916168,Pool
54,-12.701274216413434,4.158562539144404,1,0.0029975153,Train
55,-18.888797109086862,11.79726014044564,1,0.00040580027,Pool
56,-66.36677290061266,-13.544359772039192,2,0.023567785,Pool
57,-55.58258265235925,-7.616128611898276,2,0.8200134,Pool
58,-60.27323215699091,-9.492471078066272,2,0.016610075,Pool
59,23.2911165331925,7.708059640949898,0,0.020626921,Train
60,-27.264499723288107,34.57218393694183,2,0.5268981,Pool
61,69.1671917124289,-27.050713922203293,0,0.041133367,Pool
62,0.7218315029073957,19.627319090137224,1,0.00044972685,Pool
63,-53.438738601240956,-8.414163491436637,2,0.0017497834,Pool
64,-53.73099619149424,-3.535286920603035,2,0.42224488,Pool
65,-45.85858318410352,-0.5755737844193176,2,0.009165903,Pool
66,10.632454551177595,18.307310873825347,1,0.0045830696,Pool
67,4.169592827612409,29.3070080640838,1,0.00042572728,Pool
68,-63.85605607393569,-7.1062582708816455,2,0.632638,Pool
69,57.98480272467726,-28.17935256761589,0,0.074756145,Pool
70,-55.34519709348868,-16.744462707773547,2,0.09885144,Train
71,61.76216806700758,-40.37734793711657,0,0.0123243565,Train
72,-69.04922561496883,14.892417610693817,2,0.7342013,Pool
73,35.573537466239415,5.689454461987335,0,0.006588795,Train
74,-9.034394014957792,13.839483117559844,1,0.0010482335,Pool
75,70.27714884722613,77.92731360809218,0,0.96590114,Pool
76,53.126029908518866,-38.30340517205041,0,0.021345528,Pool
77,-10.291008040110881,10.672200680140289,1,0.0049914797,Pool
78,-20.818395212224917,14.034316452715608,1,0.0029324694,Pool
79,87.85110817467404,11.513914595621348,1,0.00012172077,Train
80,53.97739121699594,-37.478173147122156,0,0.010034781,Pool
81,39.99945138102988,-19.768418097420028,0,0.62697464,Pool
82,82.81214185569262,-1.1566972457945717,0,0.06672933,Pool
83,-44.15224637101607,-10.202616954350209,2,0.9425502,Pool
84,62.934016161539056,-27.023971128506762,0,0.65299416,Pool
85,-71.81409751050047,-35.54297912016578,2,0.2523288,Pool
86,-26.486278274485993,-1.6275126870468877,1,0.055289622,Pool
87,54.253048118509234,-12.211793315006322,0,0.13603002,Pool
88,-51.429077113844116,0.18245837821990638,2,0.07399373,Pool
89,-60.96369324288102,-13.62037551510188,2,0.19700545,Pool
90,56.96278043427769,4.586399974337083,0,0.12251221,Pool
91,4.426622598135194,26.82776224896994,1,0.0020468126,Train
92,-2.762172784163456,15.432292824873386,1,0.0008516569,Train
93,-26.060577609510496,7.868349284598906,1,2.7285449e-05,Train
94,54.1875095179713,-39.87684973672845,0,0.026214559,Pool
95,-53.32762774375253,-8.876252170119749,2,0.018579569,Pool
