,Principal Component 1,Principal Component 2,Labels,AL_Value,Status
0,-53.449574784280664,-9.785110384207458,2,0.5025822,Pool
1,-68.43353890308661,-10.944859201970518,2,0.5086297,Train
2,-24.884995000365258,7.445465644276286,1,0.51881534,Pool
3,-54.81287931583914,-12.274950960378785,2,0.5115763,Train
4,22.193463121603653,0.6117282052200319,1,0.47779518,To sample
5,-42.353311730264615,2.67637715108686,2,0.5033375,Train
6,-70.63728658759521,-16.241439054132375,2,0.4957261,Train
7,20.05486681346321,71.5482451617506,0,0.59199136,Train
8,-33.23625333574053,0.013379905735101342,2,0.49559402,Pool
9,52.79286178937877,-38.915739898497435,0,0.5172952,Train
10,-65.04847487236022,-9.31707470474139,2,0.51076686,Pool
11,23.605101000645856,29.859976753648773,1,0.5418047,Pool
12,63.27577371040363,-7.751671529059959,0,0.5132525,Pool
13,73.2778532559326,-8.952854846999793,0,0.5370502,Train
14,-9.822956348647704,-14.757665887613879,1,0.4894941,Pool
15,-60.18178424320681,-12.466699066226996,2,0.5008655,Train
16,-41.90996740747725,11.399932675065934,2,0.47510502,To sample
17,-11.317398320844804,18.70147417578701,2,0.4975144,Train
18,47.80335807773179,-14.603173868216132,0,0.49437544,Pool
19,-40.13451484012312,-25.11215705236744,2,0.4970155,Pool
20,-21.196141258003212,13.65831586659771,1,0.5114183,Pool
21,72.32354656150369,-29.034788425933712,0,0.53567284,Pool
22,-24.61441917759006,9.948797018828943,1,0.4969067,Pool
23,64.69764213936325,-36.61454796643971,0,0.55681485,Train
24,-30.023785736860862,36.007775711021225,2,0.5323749,Pool
25,52.73262284416253,47.80484536441769,1,0.6512927,Train
26,0.8552220805414452,21.757439159965777,1,0.49619064,Pool
27,4.689077179481489,25.679411247412556,1,0.49920708,Pool
28,82.47861370082843,-4.642192029667637,0,0.52073497,Train
29,43.458691583020794,38.011459673000815,0,0.55316204,Train
30,109.15827971846419,59.65009038954665,1,0.68099576,Train
31,-0.16070664361638465,39.83055034703863,0,0.5561419,Pool
32,-21.729778240188853,7.794767726213287,1,0.5263281,Pool
33,25.31272417747993,-8.056897231128378,0,0.50157976,Train
34,49.12459891153559,-11.485674552223685,0,0.51483333,Pool
35,-30.81804313273996,27.021547325938165,2,0.5559111,Pool
36,-24.00015793197462,9.797392098225888,1,0.51988196,Pool
37,49.26706406925627,-40.928013991694066,0,0.5274488,Train
38,50.603193024210974,-43.485333181414,0,0.52267516,Train
39,25.90174353797479,-15.525433632053286,0,0.46487653,To sample
40,-57.20507475902389,-6.599310422261818,2,0.5108074,Pool
41,42.55271707214009,37.68619983223981,1,0.5993731,Train
42,60.792498005885804,-24.824944839770808,0,0.5333802,Train
43,-0.5173973270288212,22.852831761220756,1,0.51176,Pool
44,11.979412962773548,-3.864699538273098,1,0.4939008,Pool
45,-20.332852001164532,-6.098552810297117,1,0.49759665,Pool
46,12.184769363682404,-30.841725186235525,0,0.47239703,To sample
47,-79.83023139931097,-16.077798860559927,2,0.49106628,Pool
48,-44.63326538067492,-7.642846589916551,2,0.50338864,Pool
49,14.100542489103708,47.13596630654501,1,0.54723597,Train
50,-26.273066806092046,-0.5289985017689899,1,0.5006459,Pool
51,-58.87012376094061,-15.787627222795683,2,0.50807035,Pool
52,34.53813749769292,-34.247234871923,0,0.5107584,Pool
53,-17.94081560760177,9.89714263828204,1,0.5121569,Pool
54,-12.701274216413426,4.1585625391323955,1,0.50441486,Train
55,-18.888797109086862,11.797260140445452,1,0.524109,Pool
56,-66.36677290061265,-13.544359772006317,2,0.50592244,Train
57,-55.58258265235926,-7.616128612096518,2,0.48590532,Train
58,-60.273232156990936,-9.492471078100385,2,0.51257277,Pool
59,23.291116533192476,7.7080596410883375,0,0.48686397,Pool
60,-27.264499723288107,34.572183936802105,2,0.5505419,Pool
61,69.1671917124289,-27.050713922283407,0,0.5501773,Train
62,0.7218315029073811,19.627319090178663,1,0.5088602,Train
63,-53.43873860124096,-8.414163491354874,2,0.5020584,Pool
64,-53.730996191494235,-3.535286920590891,2,0.49269718,Pool
65,-45.85858318410354,-0.5755737844067975,2,0.50318706,Train
66,10.6324545511776,18.307310873711586,1,0.50794625,Train
67,4.169592827612398,29.307008064188565,1,0.51409006,Train
68,-63.85605607393568,-7.106258270728446,2,0.50458276,Pool
69,57.98480272467726,-28.179352567654178,0,0.5215035,Train
70,-55.34519709348867,-16.744462707666113,2,0.49134758,Train
71,61.762168067007515,-40.37734793722463,0,0.54824513,Train
72,-69.04922561496886,14.892417610445325,2,0.50340873,Train
73,35.57353746623941,5.68945446215713,0,0.5298444,Train
74,-9.034394014957805,13.839483117580343,1,0.50953853,Pool
75,70.27714884722609,77.92731360790818,0,0.59493834,Train
