,Principal Component 1,Principal Component 2,Labels,AL_Value,Status
0,-53.449574784280436,-9.785110384269979,2,0.06440812,Pool
1,-68.43353890308633,-10.944859201921874,2,0.05271112,Train
2,-24.884995000365368,7.445465644215633,1,0.116747595,Pool
3,-54.81287931583884,-12.274950960385192,2,0.22820017,Pool
4,22.193463121603635,0.6117282050319863,1,0.0052517722,Pool
5,-42.35331173026464,2.6763771511312715,2,0.009534819,Pool
6,-70.6372865875949,-16.24143905402786,2,0.85290337,Pool
7,20.054866813461835,71.54824516183933,0,0.06556314,Train
8,-33.236253335740486,0.013379905709263222,2,0.0042085103,Train
9,52.79286178937945,-38.91573989846559,0,0.2135106,To sample
10,-65.04847487235999,-9.317074704688254,2,0.06530188,Pool
11,23.605101000645274,29.85997675366868,1,0.009299161,Train
12,63.275773710403726,-7.751671529272675,0,0.0013466779,Pool
13,73.27785325593267,-8.952854846968421,0,0.040912732,Pool
14,-9.82295634864742,-14.757665887631482,1,0.013733514,Train
15,-60.18178424320652,-12.46669906620658,2,0.03329982,Train
16,-41.90996740747742,11.399932675274718,2,0.024975762,Pool
17,-11.317398320845154,18.701474175795656,2,0.00053484755,Train
18,47.803358077731964,-14.603173867717313,0,0.9999548,To sample
19,-40.13451484012259,-25.112157052387325,2,0.024619643,Train
20,-21.19614125800344,13.658315866575188,1,0.024855478,Pool
21,72.3235465615042,-29.034788426038155,0,0.028238304,Train
22,-24.614419177590225,9.948797018872455,1,0.00045522308,Pool
23,64.6976421393639,-36.61454796639619,0,0.101223566,Pool
24,-30.023785736861505,36.00777571098327,2,0.0070126215,Train
25,52.73262284416152,47.80484536442705,1,0.022023978,Pool
26,0.8552220805410425,21.757439159918867,1,0.0028304756,Train
27,4.689077179481003,25.679411247355937,1,0.013628673,Pool
28,82.47861370082845,-4.642192029625709,0,0.9158939,Pool
29,43.45869158302009,38.01145967296868,0,0.11798471,Pool
30,109.15827971846295,59.650090389557704,1,0.014070777,Train
31,-0.16070664361711376,39.83055034687796,0,0.053922597,Pool
32,-21.72977824018899,7.794767726217637,1,0.051541716,Pool
33,25.312724177480046,-8.056897231238842,0,0.14038101,Train
34,49.12459891153575,-11.485674552159226,0,0.98159945,Pool
35,-30.818043132740414,27.021547325868976,2,0.0009823479,Train
36,-24.000157931974776,9.797392098204234,1,0.0008631992,Pool
37,49.267064069257,-40.92801399171178,0,0.36269152,Train
38,50.60319302421176,-43.48533318142771,0,0.055330206,Train
39,25.901743537975054,-15.525433631882455,0,1.0008749,To sample
40,-57.20507475902372,-6.599310422304038,2,0.10241062,Pool
41,42.55271707213935,37.68619983228407,1,0.006123755,Pool
42,60.792498005886216,-24.824944839720647,0,0.086814344,Train
43,-0.5173973270292399,22.85283176112818,1,0.000105509826,Pool
44,11.979412962773614,-3.8646995383187592,1,0.045048423,Pool
45,-20.3328520011644,-6.09855281024104,1,0.0008051718,Pool
46,12.184769363682983,-30.841725186332027,0,0.031579163,Pool
47,-79.83023139931056,-16.077798860463506,2,0.011834776,Train
48,-44.633265380674715,-7.642846589959886,2,0.0025294744,Train
49,14.100542489102802,47.13596630669876,1,0.005598134,Pool
50,-26.273066806091997,-0.5289985017454533,1,0.030690849,Pool
51,-58.87012376094025,-15.78762722276651,2,0.020647226,Pool
52,34.53813749769351,-34.24723487173226,0,0.06676596,Train
53,-17.940815607601944,9.897142638332534,1,0.016960312,Pool
54,-12.701274216413495,4.158562539208411,1,0.0071556354,Train
55,-18.888797109087065,11.797260140462106,1,1.813859e-05,Pool
56,-66.36677290061235,-13.54435977199102,2,0.04680987,Train
57,-55.58258265235903,-7.616128612088618,2,0.6148325,Pool
58,-60.27323215699065,-9.492471078057676,2,0.042813886,Train
59,23.291116533192323,7.708059640936031,0,0.18928075,Train
60,-27.264499723288743,34.572183936704135,2,0.02947215,Pool
61,69.16719171242934,-27.05071392225433,0,0.24944063,Train
62,0.7218315029070228,19.62731909016137,1,3.490576e-05,Pool
63,-53.43873860124075,-8.41416349143631,2,0.008250397,Pool
64,-53.7309961914941,-3.5352869206504436,2,0.9895729,Pool
65,-45.85858318410349,-0.575573784431802,2,0.014457356,Pool
66,10.632454551177236,18.30731087385756,1,0.0018674837,Pool
67,4.169592827611852,29.307008064142593,1,0.00042892093,Pool
68,-63.85605607393544,-7.106258270767695,2,0.70348597,Pool
69,57.98480272467775,-28.179352567685154,0,0.96273685,Pool
70,-55.3451970934883,-16.744462707719975,2,0.009458226,Train
71,61.76216806700824,-40.3773479372768,0,0.07422619,Train
72,-69.04922561496906,14.892417610595146,2,0.01574859,Train
73,35.573537466239266,5.689454462136874,0,0.27452677,Train
74,-9.034394014958048,13.83948311754884,1,0.017242616,Pool
75,70.27714884722454,77.92731360783394,0,0.914617,Train
76,53.126029908519534,-38.303405172048606,0,0.018745989,Pool
77,-10.29100804011107,10.672200680181708,1,0.0003366578,Train
78,-20.81839521222516,14.034316452683441,1,7.475896e-05,Pool
79,87.8511081746737,11.513914595880097,1,0.00047737587,Train
80,53.97739121699658,-37.478173147188535,0,0.1286761,Pool
81,39.999451381030205,-19.76841809752265,0,0.1402338,Train
82,82.8121418556925,-1.1566972465226466,0,0.86508816,Pool
83,-44.15224637101582,-10.202616954296854,2,0.011630278,Train
84,62.934016161539496,-27.02397112835252,0,0.9944477,To sample
85,-71.81409751049969,-35.54297912031971,2,0.011839787,Train
86,-26.486278274485933,-1.6275126869942669,1,0.00023923474,Train
87,54.25304811850943,-12.211793314713914,0,0.8196107,Pool
88,-51.42907711384406,0.18245837812285623,2,0.0073325895,Pool
89,-60.9636932428807,-13.620375515093153,2,0.007250743,Pool
90,56.962780434277555,4.586399974568623,0,0.09354144,Pool
91,4.426622598134678,26.82776224889181,1,0.0034366052,Train
92,-2.7621727841637522,15.432292824831375,1,0.0030379854,Train
93,-26.060577609510606,7.868349284632857,1,1.903859e-06,Train
94,54.18750951797202,-39.87684973677263,0,0.13430163,Train
95,-53.32762774375231,-8.876252170125763,2,0.2666846,Pool
