,Principal Component 1,Principal Component 2,Labels,AL_Value,Status
0,-53.44957478428069,-9.785110384352018,2,1.1221634,Pool
1,-68.43353890308668,-10.944859201763244,2,1.2352358,Train
2,-24.88499500036514,7.445465644163491,1,0.0028630989,Train
3,-54.812879315839226,-12.274950960459888,2,0.005197762,Train
4,22.193463121603653,0.6117282044508736,1,0.002564945,Pool
5,-42.35331173026456,2.6763771512070726,2,0.8942019,Train
6,-70.63728658759536,-16.241439053913815,2,0.094588324,Train
7,20.05486681346402,71.54824516167909,0,0.008865749,Train
8,-33.236253335740514,0.01337990553638834,2,0.010195351,Train
9,52.792861789378264,-38.91573989875613,0,0.033586998,Pool
10,-65.04847487236029,-9.317074704758923,2,1.2084546,To sample
11,23.605101000646176,29.859976753638037,1,0.0006239587,Train
12,63.27577371040351,-7.751671529229604,0,0.03657059,Pool
13,73.27785325593244,-8.952854846809922,0,0.029755244,Train
14,-9.822956348647871,-14.757665887906715,1,0.0010327696,Train
15,-60.18178424320691,-12.466699066188017,2,0.013899781,Train
16,-41.90996740747711,11.399932675640432,2,0.13379171,Pool
17,-11.317398320844585,18.7014741757247,2,0.10181358,Train
18,47.8033580777315,-14.603173867192218,0,0.0068033356,Train
19,-40.13451484012336,-25.112157052339462,2,0.067887075,Train
20,-21.196141258003028,13.65831586662556,1,0.55325866,Pool
21,72.32354656150335,-29.03478842614497,0,0.018488145,Train
22,-24.61441917758992,9.948797019043392,1,0.008616511,Pool
23,64.69764213936276,-36.61454796605895,0,0.10467108,Train
24,-30.023785736860418,36.00777571100952,2,0.06771573,Train
25,52.732622844163,47.804845364522045,1,0.00058047014,Pool
26,0.8552220805417075,21.75743915990481,1,0.0011789586,Pool
27,4.689077179481788,25.679411247240242,1,9.018618e-05,Pool
28,82.47861370082835,-4.642192029943807,0,0.19657259,Train
29,43.45869158302123,38.011459673347936,0,0.29221502,Pool
30,109.15827971846481,59.65009038958996,1,0.0001495379,Train
31,-0.1607066436158983,39.83055034658688,0,0.012573844,Train
32,-21.72977824018875,7.79476772621092,1,0.020104967,Pool
33,25.31272417747982,-8.05689723147952,0,0.06981651,Train
34,49.12459891153541,-11.485674552267907,0,0.0899015,Train
35,-30.818043132739582,27.021547325790014,2,0.03604223,Train
36,-24.000157931974478,9.79739209818579,1,0.0031683894,Pool
37,49.26706406925576,-40.92801399196357,0,0.011004646,Train
38,50.60319302421042,-43.48533318163419,0,0.083088785,Train
39,25.90174353797459,-15.525433631963681,0,0.2794543,Pool
40,-57.20507475902392,-6.599310422430628,2,1.1279293,To sample
41,42.552717072140524,37.686199832463906,1,2.0786467e-05,Pool
42,60.79249800588545,-24.824944839941978,0,0.07384093,Train
43,-0.5173973270285452,22.8528317609802,1,0.023743,Pool
44,11.97941296277349,-3.864699538501034,1,0.005140757,Pool
45,-20.332852001164596,-6.098552810352116,1,0.0012615087,Pool
46,12.184769363682038,-30.841725186298852,0,0.9694026,Pool
47,-79.83023139931105,-16.07779886035467,2,0.0018039516,Train
48,-44.633265380674956,-7.642846590051305,2,0.8464404,Pool
49,14.100542489104233,47.135966306762185,1,0.0034014918,Pool
50,-26.27306680609203,-0.5289985017065045,1,0.01965844,Pool
51,-58.87012376094075,-15.787627222714352,2,1.3959107,To sample
52,34.53813749769248,-34.247234871193605,0,0.028812736,Pool
53,-17.940815607601643,9.897142638513376,1,0.020018902,Pool
54,-12.701274216413367,4.158562539486985,1,0.012045722,Train
55,-18.888797109086713,11.797260140552392,1,0.003795868,Pool
56,-66.36677290061276,-13.544359771826084,2,0.0016105499,Pool
57,-55.58258265235929,-7.616128611974788,2,0.017011847,Train
58,-60.27323215699097,-9.492471077852787,2,0.0071937004,Pool
59,23.291116533192554,7.708059641090845,0,0.027095182,Train
60,-27.264499723287695,34.5721839364089,2,0.1969924,Train
61,69.16719171242849,-27.05071392194629,0,0.022555754,Train
62,0.7218315029076209,19.627319090172964,1,3.0611582e-06,Train
63,-53.438738601241,-8.41416349157275,2,1.4520019,To sample
64,-53.73099619149422,-3.535286920675244,2,0.30964553,Pool
65,-45.858583184103495,-0.5755737845442758,2,0.06975602,Train
66,10.632454551177787,18.307310874124816,1,0.0089104,Pool
67,4.16959282761274,29.307008064116463,1,0.0008147946,Pool
68,-63.856056073935704,-7.106258270824727,2,0.007743236,Pool
69,57.984802724676854,-28.1793525676441,0,0.026808875,Pool
70,-55.34519709348882,-16.744462707647862,2,0.33611208,Train
71,61.76216806700699,-40.377347936860026,0,0.021246068,Train
72,-69.04922561496859,14.892417610563513,2,0.09326272,Train
73,35.57353746623945,5.689454462047352,0,0.11795206,Train
74,-9.03439401495763,13.839483117582015,1,0.026486607,Pool
75,70.27714884722691,77.92731360790894,0,0.0026609858,Train
76,53.12602990851838,-38.30340517244001,0,0.1803704,Pool
77,-10.291008040110752,10.672200680395274,1,0.32447457,Pool
78,-20.818395212224733,14.034316452758228,1,0.05045104,Pool
79,87.85110817467405,11.513914595992608,1,3.0118967e-05,Train
80,53.97739121699544,-37.47817314752623,0,0.25191924,Pool
81,39.999451381029594,-19.768418097774056,0,0.3507683,Pool
82,82.81214185569252,-1.1566972467130339,0,0.050338097,Pool
83,-44.15224637101611,-10.202616954399383,2,0.28348622,Pool
84,62.93401616153868,-27.023971128278177,0,0.07535044,Train
85,-71.81409751050079,-35.54297912011815,2,0.07151796,Pool
86,-26.48627827448598,-1.6275126869494632,1,0.000435946,Train
87,54.25304811850903,-12.211793314290375,0,0.030373532,Pool
88,-51.42907711384407,0.18245837798175923,2,0.061372913,Pool
89,-60.96369324288108,-13.620375515176953,2,1.1828243,Train
90,56.962780434277704,4.586399974545071,0,0.305681,Train
91,4.4266225981354985,26.82776224880792,1,0.0013657364,Train
92,-2.7621727841632766,15.43229282456591,1,0.00067755196,Train
93,-26.060577609510368,7.868349284737513,1,0.00536421,Train
94,54.187509517970774,-39.876849736682026,0,0.408555,Train
95,-53.32762774375258,-8.876252170267946,2,0.19365399,Pool
