,Principal Component 1,Principal Component 2,Labels,AL_Value,Status
0,-53.449574784280536,-9.785110384251233,2,0.1822467,Pool
1,-68.4335389030865,-10.944859201915122,2,0.010850404,Train
2,-24.88499500036533,7.445465644244097,1,0.011959491,Pool
3,-54.81287931583899,-12.274950960360902,2,0.08024189,Pool
4,22.19346312160365,0.6117282051349318,1,0.0016111834,Pool
5,-42.353311730264636,2.6763771511349574,2,0.5685494,Pool
6,-70.63728658759501,-16.241439054034615,2,0.0108907595,Pool
7,20.054866813462386,71.54824516179197,0,0.063355125,Train
8,-33.236253335740514,0.013379905656780358,2,0.00968299,Train
9,52.7928617893792,-38.91573989848371,0,0.0012068367,Pool
10,-65.0484748723601,-9.317074704719163,2,0.95117146,Pool
11,23.605101000645504,29.859976753677493,1,0.007096083,Train
12,63.27577371040375,-7.7516715292313565,0,0.0077504944,Pool
13,73.27785325593267,-8.952854846859305,0,0.17134824,Pool
14,-9.822956348647537,-14.757665887675374,1,0.039804008,Train
15,-60.18178424320665,-12.46669906622958,2,0.006185365,Train
16,-41.909967407477396,11.399932675213082,2,0.11687563,Pool
17,-11.317398320845024,18.70147417580188,2,0.03772106,Train
18,47.803358077731886,-14.603173867825262,0,0.13766232,Pool
19,-40.1345148401228,-25.112157052397198,2,1.3989928,To sample
20,-21.196141258003355,13.658315866624905,1,0.32695118,Pool
21,72.32354656150405,-29.034788425991785,0,0.0034705887,Train
22,-24.61441917759017,9.948797018874826,1,0.010327866,Pool
23,64.69764213936367,-36.614547966454964,0,0.036954574,Pool
24,-30.02378573686128,36.00777571106425,2,0.15407097,Train
25,52.73262284416196,47.804845364400116,1,0.000265579,Pool
26,0.8552220805412007,21.75743915993279,1,0.00047603308,Train
27,4.689077179481199,25.679411247361788,1,0.0004500495,Pool
28,82.47861370082849,-4.642192029644983,0,0.015277972,Pool
29,43.45869158302036,38.01145967299837,0,0.204372,Pool
30,109.15827971846348,59.65009038962089,1,0.21998665,Train
31,-0.16070664361682546,39.83055034689737,0,0.44448397,Pool
32,-21.729778240188942,7.794767726230271,1,0.49075085,Pool
33,25.312724177480007,-8.056897231180944,0,0.4684934,Train
34,49.124598911535706,-11.485674552181514,0,0.10550575,Pool
35,-30.818043132740236,27.021547325938617,2,0.027441373,Train
36,-24.000157931974712,9.797392098203687,1,0.5829454,Pool
37,49.26706406925674,-40.92801399173653,0,0.0038167906,Train
38,50.603193024211464,-43.485333181432786,0,1.4765157e-05,Train
39,25.901743537974944,-15.52543363197649,0,1.0861031,Pool
40,-57.205074759023795,-6.599310422275938,2,0.08171861,Pool
41,42.552717072139664,37.68619983233014,1,0.0025808457,Pool
42,60.79249800588608,-24.82494483975525,0,1.1756708e-05,Train
43,-0.517397327029078,22.852831761122868,1,0.010334302,Pool
44,11.979412962773582,-3.8646995383051514,1,0.05569339,Pool
45,-20.33285200116447,-6.098552810277015,1,0.5979646,Pool
46,12.184769363682769,-30.841725186203302,0,0.0022429186,Pool
47,-79.83023139931075,-16.07779886050659,2,0.00053999893,To sample
48,-44.633265380674814,-7.642846589938365,2,0.015582453,Train
49,14.100542489103159,47.13596630663824,1,0.016955009,Pool
50,-26.273066806092025,-0.5289985017691469,1,0.71102333,Pool
51,-58.87012376094043,-15.787627222801026,2,0.0028350814,Pool
52,34.538137497693285,-34.2472348717542,0,0.0004984201,Train
53,-17.940815607601884,9.897142638335987,1,0.022830138,Pool
54,-12.701274216413466,4.158562539225894,1,0.057715975,Train
55,-18.888797109086994,11.797260140489758,1,0.010988663,Pool
56,-66.36677290061246,-13.54435977201995,2,0.019067567,To sample
57,-55.58258265235915,-7.616128612089802,2,0.10977427,Pool
58,-60.27323215699077,-9.492471078042307,2,0.0074133296,Train
59,23.291116533192394,7.708059640914409,0,0.380836,Train
60,-27.26449972328851,34.5721839367069,2,0.35628757,Pool
61,69.16719171242916,-27.050713922278483,0,0.16893938,Train
62,0.7218315029071659,19.627319090188923,1,0.0023163818,Pool
63,-53.43873860124082,-8.414163491427155,2,0.054766554,Pool
64,-53.73099619149417,-3.5352869206725854,2,0.01683832,Pool
65,-45.85858318410352,-0.5755737844105662,2,0.011141078,Pool
66,10.632454551177377,18.30731087386613,1,0.00090394804,Pool
67,4.169592827612062,29.307008064125917,1,0.00027981488,Pool
68,-63.856056073935555,-7.106258270729174,2,0.0014617895,Pool
69,57.98480272467754,-28.179352567731872,0,0.097260684,Pool
70,-55.34519709348846,-16.744462707728196,2,0.0019042275,Train
71,61.76216806700798,-40.377347937254704,0,0.1303071,Train
72,-69.049225614969,14.892417610474952,2,0.019658789,Train
73,35.57353746623933,5.689454462151944,0,0.03463619,Train
74,-9.034394014957956,13.839483117551529,1,0.18183059,Pool
75,70.27714884722518,77.92731360782093,0,0.0024107886,Train
76,53.12602990851931,-38.30340517194491,0,0.00119482,Pool
77,-10.291008040110997,10.67220068021542,1,0.00015214147,Train
78,-20.818395212225067,14.034316452641827,1,0.3224747,Pool
79,87.85110817467383,11.513914595847622,1,0.21444294,Train
80,53.97739121699633,-37.47817314721021,0,0.026655927,Pool
81,39.999451381030084,-19.768418097401444,0,0.004795386,Train
82,82.81214185569254,-1.156697246616299,0,0.040974636,Pool
83,-44.15224637101592,-10.202616954230203,2,0.216009,Train
84,62.93401616153935,-27.023971128339664,0,0.032359734,Pool
85,-71.81409751049999,-35.54297912032454,2,0.0036915895,Train
86,-26.486278274485958,-1.6275126869830274,1,0.00022584034,Train
87,54.253048118509355,-12.21179331473942,0,0.08471657,Pool
88,-51.42907711384411,0.1824583781262296,2,0.03460494,Pool
89,-60.96369324288084,-13.620375515092258,2,0.0065283896,Pool
