,Principal Component 1,Principal Component 2,Labels,AL_Value,Status
0,-53.449574784280614,-9.785110384240609,2,0.20956194,Pool
1,-68.43353890308656,-10.944859201914873,2,0.20787555,Train
2,-24.88499500036524,7.445465644246194,1,0.9450562,Pool
3,-54.81287931583909,-12.274950960360608,2,0.012760521,Pool
4,22.193463121603646,0.6117282051785387,1,0.0056479564,Pool
5,-42.35331173026461,2.67637715113454,2,0.025707915,Pool
6,-70.6372865875952,-16.241439054040747,2,0.0038001037,Pool
7,20.0548668134632,71.5482451616899,0,0.038473595,Train
8,-33.2362533357405,0.013379905695495409,2,4.3828102e-05,Train
9,52.79286178937872,-38.91573989847451,0,0.091237776,Pool
10,-65.04847487236017,-9.317074704697067,2,0.1652615,Pool
11,23.60510100064584,29.859976753675163,1,0.063713126,Train
12,63.27577371040361,-7.751671529238048,0,0.07913383,Pool
13,73.27785325593254,-8.952854846856027,0,0.06729287,Pool
14,-9.822956348647706,-14.75766588768439,1,0.0025726443,Train
15,-60.18178424320677,-12.466699066234082,2,0.20782271,Train
16,-41.90996740747721,11.399932675164429,2,0.01941563,Pool
17,-11.317398320844797,18.701474175823385,2,0.0061133034,Train
18,47.803358077731694,-14.603173867893375,0,0.17791882,Pool
19,-40.13451484012307,-25.11215705238994,2,0.5256536,Pool
20,-21.196141258003202,13.658315866619676,1,0.86298454,Pool
21,72.32354656150372,-29.034788425976075,0,0.009808115,Train
22,-24.614419177590058,9.948797018859404,1,0.3034474,Pool
23,64.69764213936321,-36.614547966512276,0,0.014740913,Pool
24,-30.023785736860855,36.007775711105886,2,0.025634661,Train
25,52.732622844162485,47.80484536442319,1,0.039172072,Pool
26,0.8552220805414465,21.7574391599356,1,0.019500721,Train
27,4.6890771794814885,25.67941124737862,1,0.009120771,Pool
28,82.4786137008284,-4.642192029640543,0,0.13827626,Pool
29,43.45869158302079,38.011459672899996,0,0.17051321,Pool
30,109.15827971846414,59.65009038959716,1,0.76324695,Train
31,-0.16070664361635975,39.830550346891755,0,0.26847097,Pool
32,-21.729778240188846,7.794767726222307,1,0.3935022,Pool
33,25.312724177479904,-8.05689723116219,0,0.11904715,Train
34,49.124598911535536,-11.485674552179763,0,0.31951645,Pool
35,-30.818043132739927,27.02154732594352,2,2.9651653e-07,Train
36,-24.0001579319746,9.79739209822098,1,0.45028287,Pool
37,49.26706406925626,-40.92801399170316,0,0.022182237,Train
38,50.60319302421093,-43.485333181414134,0,0.0296924,Train
39,25.901743537974763,-15.525433631999508,0,0.9563481,Pool
