,Principal Component 1,Principal Component 2,Labels,AL_Value,Status
0,-53.449574784280635,-9.785110384231768,2,0.8529569,Pool
1,-68.43353890308656,-10.944859201842705,2,0.04206996,Train
2,-24.884995000365226,7.445465644136456,1,0.062471014,Pool
3,-54.8128793158391,-12.274950960510045,2,0.08301015,Pool
4,22.19346312160363,0.6117282047744667,1,0.00023705106,Pool
5,-42.3533117302646,2.6763771512025105,2,0.0416674,Pool
6,-70.63728658759517,-16.241439054001095,2,0.5005008,Pool
7,20.05486681346321,71.54824516187941,0,0.013228441,Train
8,-33.23625333574051,0.013379906053164062,2,0.0040423316,Train
9,52.7928617893787,-38.915739898465624,0,0.25407225,Pool
10,-65.04847487236016,-9.317074704719799,2,0.06372657,Pool
11,23.605101000645828,29.859976753726123,1,0.061275907,Train
12,63.275773710403605,-7.751671529381986,0,0.021172358,Pool
13,73.2778532559325,-8.952854847029455,0,0.10620842,Pool
14,-9.822956348647692,-14.757665887693145,1,0.06453267,Train
15,-60.18178424320677,-12.46669906624442,2,0.02480391,Train
16,-41.909967407477225,11.399932675175092,2,0.06561478,Pool
17,-11.317398320844791,18.701474175736223,2,0.09092608,Train
18,47.80335807773168,-14.603173867845207,0,0.112669304,Pool
19,-40.13451484012306,-25.11215705236753,2,0.05166492,Pool
20,-21.196141258003188,13.658315866492998,1,0.28019416,Pool
21,72.32354656150369,-29.034788425952232,0,0.11762898,Train
22,-24.614419177590044,9.948797018917212,1,0.07915173,Pool
23,64.69764213936318,-36.614547966526374,0,0.062434122,Pool
24,-30.023785736860834,36.00777571105041,2,0.002742894,Train
25,52.73262284416247,47.80484536467679,1,0.0102596395,Pool
26,0.8552220805414597,21.757439159756373,1,0.011849568,Train
27,4.689077179481494,25.67941124731279,1,0.015476158,Pool
28,82.4786137008284,-4.642192029398511,0,0.109423354,Pool
29,43.4586915830208,38.01145967254942,0,0.18245676,Pool
30,109.15827971846413,59.650090389336036,1,0.088652514,Train
31,-0.1607066436163577,39.83055034687726,0,0.53798306,Pool
32,-21.729778240188832,7.794767726201476,1,0.06855516,Pool
33,25.31272417747989,-8.056897231194428,0,0.002273859,Train
34,49.124598911535536,-11.485674552093018,0,0.5160694,Pool
35,-30.818043132739888,27.02154732574125,2,0.00078594935,Train
36,-24.000157931974595,9.797392098373493,1,0.03326575,Pool
37,49.267064069256215,-40.928013991626514,0,0.019172885,Train
38,50.60319302421091,-43.48533318142469,0,0.068172485,Train
39,25.901743537974763,-15.525433632042034,0,0.14136168,Pool
40,-57.20507475902383,-6.599310422266582,2,0.28616562,Pool
41,42.552717072140105,37.68619983231927,1,0.002883557,Pool
42,60.79249800588573,-24.824944839546717,0,0.022426791,Train
43,-0.5173973270288074,22.852831761094215,1,0.048787933,Pool
44,11.979412962773537,-3.864699538386247,1,0.0031171786,Pool
45,-20.332852001164508,-6.0985528103950735,1,0.004641124,Pool
46,12.184769363682385,-30.841725185832566,0,0.13258964,Pool
47,-79.83023139931088,-16.077798860601728,2,0.051828116,Pool
48,-44.633265380674864,-7.642846589999548,2,0.53718007,Pool
49,14.100542489103702,47.13596630665948,1,0.78366077,Pool
50,-26.273066806092025,-0.528998501724355,1,0.03379382,Pool
51,-58.87012376094054,-15.787627222825217,2,0.32400876,Pool
52,34.53813749769286,-34.24723487161733,0,1.3628179,To sample
53,-17.94081560760176,9.897142638403476,1,0.22292677,Pool
54,-12.70127421641341,4.158562539051696,1,0.041674506,Train
55,-18.888797109086838,11.797260140432307,1,0.0068134535,Pool
56,-66.3667729006126,-13.544359771963036,2,0.0031702637,Pool
57,-55.58258265235919,-7.616128612094158,2,0.36592153,Pool
58,-60.273232156990815,-9.492471078006599,2,0.017855851,Train
59,23.291116533192472,7.708059640928514,0,0.04594662,To sample
60,-27.264499723288083,34.57218393689,2,0.0036425127,Pool
61,69.1671917124288,-27.05071392239766,0,0.049521253,Pool
62,0.7218315029074012,19.627319090064333,1,0.019343898,Pool
63,-53.4387386012409,-8.414163491509061,2,0.09239689,Pool
64,-53.73099619149417,-3.535286920591511,2,0.47778553,Pool
65,-45.858583184103495,-0.5755737844082194,2,0.1840943,Pool
66,10.632454551177586,18.307310873856522,1,0.0723886,Pool
67,4.169592827612405,29.307008064157266,1,0.0062014055,Pool
68,-63.85605607393561,-7.106258270792971,2,0.021578403,Pool
69,57.984802724677195,-28.179352567603125,0,0.87658787,Pool
70,-55.34519709348861,-16.744462707672657,2,0.028723003,Train
71,61.76216806700747,-40.37734793736014,0,0.018963838,Train
72,-69.04922561496875,14.892417610802934,2,0.0029844292,Train
73,35.573537466239394,5.689454461909029,0,0.04069774,Train
74,-9.034394014957787,13.83948311753588,1,0.08948591,Pool
75,70.27714884722606,77.92731360808088,0,0.07995272,Train
76,53.12602990851882,-38.30340517215859,0,0.26103753,Pool
77,-10.291008040110865,10.672200680123025,1,0.27032825,Pool
78,-20.818395212224893,14.034316452724195,1,0.29461265,Pool
79,87.85110817467395,11.513914596095733,1,0.05874885,Train
80,53.97739121699586,-37.47817314721872,0,0.5291683,Pool
81,39.99945138102982,-19.768418097315607,0,1.1300687,To sample
82,82.8121418556925,-1.1566972462047407,0,0.25490502,Pool
83,-44.152246371016005,-10.202616954297326,2,0.7476423,Pool
84,62.93401616153896,-27.02397112839977,0,0.90976846,Pool
85,-71.81409751050036,-35.54297912029164,2,0.1063103,Train
86,-26.486278274485958,-1.627512687070035,1,0.00699576,To sample
87,54.25304811850918,-12.211793314973768,0,0.88229287,Pool
88,-51.429077113844066,0.18245837811082835,2,0.0545864,Pool
89,-60.96369324288094,-13.620375515088675,2,0.007894684,Pool
90,56.962780434277626,4.586399974426483,0,0.28501302,Pool
91,4.426622598135193,26.827762248891915,1,0.20496075,Train
92,-2.7621727841634507,15.432292824955406,1,0.0038114635,Train
93,-26.06057760951046,7.8683492846557535,1,0.0033240048,Train
94,54.18750951797123,-39.87684973676024,0,0.042162865,Pool
95,-53.32762774375249,-8.876252170173961,2,0.17379954,Pool
