,Principal Component 1,Principal Component 2,Labels,AL_Value,Status
0,-53.44957478428069,-9.78511038424478,2,0.03536297,Pool
1,-68.43353890308666,-10.944859201912339,2,0.0007596402,Train
2,-24.88499500036518,7.445465644190531,1,0.04531821,Pool
3,-54.81287931583916,-12.274950960465619,2,0.07774317,Pool
4,22.19346312160365,0.6117282050568363,1,0.011006386,Pool
5,-42.353311730264565,2.676377151163826,2,0.050473895,Pool
6,-70.63728658759531,-16.241439054033837,2,0.16589959,Pool
7,20.054866813463693,71.5482451620035,0,4.519095e-06,Train
8,-33.23625333574052,0.013379905977632374,2,0.47811872,Pool
9,52.79286178937844,-38.91573989833502,0,0.038596634,Pool
10,-65.04847487236023,-9.317074704663192,2,0.0031061636,Pool
11,23.60510100064605,29.859976753726688,1,0.070592545,Pool
12,63.27577371040358,-7.751671529246369,0,0.0012010783,Pool
13,73.27785325593247,-8.952854847152445,0,0.4651441,Pool
14,-9.822956348647809,-14.757665887475673,1,0.9225168,Pool
15,-60.181784243206884,-12.466699066219297,2,0.006186233,Train
16,-41.90996740747716,11.399932675117846,2,0.06938322,Pool
17,-11.317398320844672,18.70147417577262,2,7.5553635e-06,Train
18,47.8033580777316,-14.603173867807525,0,0.9924902,Pool
19,-40.134514840123245,-25.11215705239543,2,0.27738327,Pool
20,-21.196141258003095,13.658315866461129,1,0.059133798,Pool
21,72.3235465615035,-29.03478842605812,0,0.3231681,Pool
22,-24.61441917758997,9.94879701884053,1,0.00815804,Pool
23,64.69764213936297,-36.6145479665249,0,0.32799852,Pool
24,-30.02378573686059,36.00777571089095,2,0.45514673,Pool
25,52.732622844162805,47.80484536455074,1,0.047181223,Pool
26,0.8552220805416042,21.7574391597963,1,0.00069942465,Pool
27,4.689077179481673,25.67941124736074,1,0.00012105583,Pool
28,82.47861370082835,-4.642192029407278,0,0.20614761,Pool
29,43.45869158302107,38.01145967252817,0,0.25979188,Pool
30,109.15827971846454,59.65009038935255,1,1.00018,Pool
31,-0.1607066436160941,39.83055034699276,0,0.976959,Pool
32,-21.72977824018879,7.794767726226427,1,0.013109416,Pool
33,25.31272417747985,-8.056897231160796,0,1.3786554,To sample
34,49.12459891153546,-11.485674552031913,0,0.54336137,Pool
35,-30.818043132739714,27.02154732577501,2,0.21550854,Pool
36,-24.00015793197453,9.797392098294445,1,0.01452598,Pool
37,49.26706406925595,-40.92801399157108,0,0.11492263,Train
38,50.60319302421063,-43.48533318133183,0,0.19611703,Pool
39,25.901743537974657,-15.525433631818295,0,0.71512794,Pool
40,-57.20507475902391,-6.5993104222481005,2,0.02312567,Pool
41,42.55271707214033,37.686199832248356,1,0.028984185,Pool
42,60.792498005885584,-24.824944839520413,0,0.0028939354,Train
43,-0.5173973270286492,22.85283176114064,1,0.0041132765,Pool
44,11.979412962773507,-3.864699538255784,1,0.020052617,Pool
45,-20.332852001164568,-6.098552810207069,1,0.10920788,Pool
46,12.184769363682198,-30.84172518629773,0,0.18324822,Pool
47,-79.830231399311,-16.07779886052992,2,0.080393225,Pool
48,-44.633265380674935,-7.64284658999043,2,0.00031947257,Pool
49,14.100542489104024,47.135966306757865,1,0.005596164,Pool
50,-26.27306680609202,-0.5289985017191635,1,0.0659945,Pool
51,-58.87012376094068,-15.787627222758253,2,0.048793796,Pool
52,34.538137497692645,-34.24723487185513,0,0.0021077069,Pool
53,-17.940815607601692,9.89714263830148,1,0.024556909,Pool
54,-12.701274216413386,4.1585625390231735,1,0.00048828166,Train
55,-18.88879710908677,11.797260140404664,1,0.0074264677,Pool
56,-66.36677290061272,-13.544359771986949,2,0.0011274944,Pool
57,-55.58258265235926,-7.616128612159688,2,0.95609856,Pool
58,-60.27323215699093,-9.492471078102934,2,0.26645333,Pool
59,23.291116533192543,7.708059640821141,0,1.0202049,Pool
60,-27.26449972328785,34.572183936837845,2,0.0016536341,Pool
61,69.16719171242868,-27.050713922430877,0,0.103217795,Pool
62,0.7218315029075307,19.627319090098048,1,0.0026428422,Pool
63,-53.43873860124097,-8.414163491452344,2,0.005120572,Pool
64,-53.73099619149421,-3.5352869205996194,2,0.5390021,Pool
65,-45.858583184103516,-0.5755737844117503,2,0.1267422,Pool
66,10.63245455117771,18.307310873781052,1,0.010959899,Pool
67,4.169592827612609,29.30700806414057,1,8.816685e-05,Pool
68,-63.85605607393568,-7.106258270762687,2,0.90554345,Pool
69,57.98480272467701,-28.17935256759469,0,0.49326724,Pool
70,-55.345197093488736,-16.744462707706642,2,0.024393072,Train
71,61.762168067007195,-40.37734793755883,0,0.014111183,Train
72,-69.04922561496869,14.892417610827673,2,0.8339182,Pool
73,35.57353746623944,5.689454462028649,0,1.5286105,To sample
74,-9.034394014957696,13.839483117512321,1,0.053837094,Pool
75,70.2771488472266,77.9273136078441,0,0.3601799,Pool
76,53.12602990851856,-38.303405172102956,0,0.015845934,Pool
77,-10.291008040110798,10.672200680059003,1,0.042978138,Pool
78,-20.8183952122248,14.034316452721443,1,0.052034836,Pool
79,87.85110817467402,11.513914595998193,1,1.5117412,To sample
80,53.97739121699564,-37.478173147064915,0,0.054054,Pool
81,39.99945138102969,-19.76841809750476,0,0.37741125,Pool
82,82.8121418556925,-1.1566972462615892,0,0.13074504,Pool
83,-44.1522463710161,-10.202616954323277,2,0.72189254,Pool
84,62.934016161538814,-27.023971128413844,0,0.09111606,Pool
85,-71.8140975105006,-35.54297912040599,2,0.3448224,To sample
86,-26.48627827448598,-1.6275126870431293,1,0.079683825,Pool
87,54.25304811850912,-12.21179331490075,0,0.048589114,Pool
88,-51.42907711384407,0.18245837812470161,2,0.0007176103,Pool
