,Principal Component 1,Principal Component 2,Labels,AL_Value,Status
0,-53.4495747842807,-9.785110384257797,2,0.2980814,Pool
1,-68.43353890308663,-10.944859201904524,2,0.22655575,Train
2,-24.884995000365258,7.4454656442166,1,0.18219543,Pool
3,-54.81287931583913,-12.274950960391708,2,0.26160336,Pool
4,22.193463121603664,0.6117282050801844,1,0.08879144,Pool
5,-42.35331173026464,2.676377151149041,2,0.27829644,Pool
6,-70.63728658759528,-16.2414390540409,2,0.8007979,Pool
7,20.05486681346321,71.54824516176866,0,4.6678208e-05,Train
8,-33.23625333574055,0.013379905750496874,2,0.40737066,Pool
9,52.7928617893788,-38.915739898449935,0,0.028304959,Pool
10,-65.04847487236023,-9.317074704704257,2,0.19579968,Pool
11,23.605101000645856,29.85997675368231,1,0.021467386,Train
12,63.275773710403676,-7.7516715292792355,0,0.01387206,Pool
13,73.2778532559326,-8.952854846918724,0,0.0339493,Pool
14,-9.822956348647706,-14.757665887653063,1,4.802155e-05,Train
15,-60.18178424320683,-12.466699066223589,2,0.015949821,Train
16,-41.90996740747728,11.399932675205658,2,0.2869392,Pool
17,-11.317398320844818,18.70147417580094,2,0.079367936,Train
18,47.80335807773176,-14.603173867767982,0,0.06298594,Pool
19,-40.134514840123096,-25.11215705238673,2,0.7996925,Pool
20,-21.19614125800322,13.658315866578107,1,0.45577088,Pool
21,72.32354656150373,-29.034788425999647,0,0.36394554,Pool
22,-24.614419177590072,9.948797018865871,1,0.04272535,Pool
23,64.69764213936328,-36.61454796646551,0,0.24443807,Pool
24,-30.0237857368609,36.007775711054364,2,1.0009365,To sample
25,52.732622844162506,47.80484536445352,1,0.09115106,Pool
26,0.8552220805414518,21.75743915991869,1,0.06270163,Train
27,4.689077179481493,25.679411247366822,1,0.061843537,Pool
28,82.47861370082846,-4.642192029602232,0,0.2957285,Pool
29,43.458691583020844,38.01145967287394,0,0.013010575,Pool
30,109.15827971846419,59.65009038955351,1,0.51103556,Train
31,-0.1607066436163731,39.830550346892714,0,0.20236483,Pool
32,-21.729778240188867,7.7947677262263095,1,0.2420794,Pool
33,25.31272417747994,-8.056897231180672,0,0.040166035,Train
34,49.12459891153559,-11.485674552145024,0,0.14196764,Pool
35,-30.818043132739948,27.021547325920007,2,0.28496993,Pool
36,-24.000157931974627,9.797392098221186,1,0.1021593,Pool
37,49.26706406925631,-40.92801399169404,0,0.001777804,Train
38,50.603193024211016,-43.48533318141559,0,0.43254602,To sample
39,25.901743537974784,-15.525433631941553,0,0.38325438,Pool
