,Principal Component 1,Principal Component 2,Labels,AL_Value,Status
0,-53.449574784280685,-9.785110384226929,2,0.16111204,Pool
1,-68.43353890308659,-10.944859201814578,2,0.1239735,Train
2,-24.88499500036524,7.445465644308222,1,0.00025365764,Train
3,-54.81287931583914,-12.274950960419499,2,0.0030174255,Train
4,22.193463121603656,0.611728205138105,1,0.018746674,Pool
5,-42.35331173026461,2.6763771511827206,2,0.5457705,Train
6,-70.63728658759524,-16.241439053998633,2,0.14768451,Train
7,20.054866813463217,71.5482451615115,0,0.0045181075,Train
8,-33.23625333574052,0.01337990565664547,2,0.022087436,Train
9,52.79286178937874,-38.91573989864679,0,0.05374711,Pool
10,-65.04847487236019,-9.317074704753542,2,0.016936647,Train
11,23.605101000645863,29.859976753692294,1,0.12669629,Train
12,63.27577371040363,-7.751671528982852,0,0.060219895,Pool
13,73.27785325593263,-8.952854846710625,0,0.98446625,Train
14,-9.822956348647724,-14.757665887922602,1,0.010975124,Train
15,-60.18178424320683,-12.466699066261498,2,0.031228099,Train
16,-41.90996740747727,11.399932675131021,2,0.005801776,Pool
17,-11.317398320844799,18.701474175799433,2,0.047007244,Train
18,47.80335807773171,-14.603173868018787,0,0.5106013,Train
19,-40.13451484012311,-25.11215705235952,2,0.031406302,Train
20,-21.196141258003205,13.658315866657379,1,0.2984981,To sample
21,72.32354656150373,-29.03478842598212,0,0.26282263,Train
22,-24.61441917759005,9.948797018907777,1,0.0008292969,Pool
23,64.69764213936324,-36.61454796647327,0,0.011913589,Train
24,-30.023785736860855,36.00777571124876,2,1.7647066e-05,Train
25,52.73262284416252,47.80484536453815,1,0.08854416,Pool
26,0.855222080541459,21.757439159907673,1,0.11181917,Pool
27,4.689077179481502,25.679411247363046,1,0.07133098,Pool
28,82.47861370082848,-4.6421920297253685,0,0.032529183,Train
29,43.45869158302083,38.01145967294739,0,0.0053382376,Pool
30,109.1582797184642,59.650090389591696,1,0.0013483467,Train
31,-0.1607066436163548,39.83055034678241,0,0.029714152,Train
32,-21.72977824018885,7.794767726266459,1,0.031404223,Pool
33,25.312724177479918,-8.056897231220255,0,0.011188095,Train
34,49.12459891153557,-11.485674552329721,0,0.016305903,Train
35,-30.81804313273991,27.02154732588331,2,0.00017465232,Train
36,-24.00015793197461,9.797392098243249,1,0.019235615,Pool
37,49.26706406925626,-40.92801399181704,0,0.042853065,Train
38,50.60319302421095,-43.48533318148784,0,0.15359572,Train
39,25.901743537974763,-15.525433632299892,0,0.29866704,To sample
40,-57.20507475902389,-6.599310422306533,2,0.002414096,Train
41,42.552717072140126,37.6861998324318,1,0.03233344,Pool
42,60.79249800588578,-24.82494483987043,0,0.26932463,Train
43,-0.5173973270288054,22.852831761151325,1,0.13065553,Pool
44,11.979412962773537,-3.864699538182787,1,0.11512412,Pool
45,-20.332852001164547,-6.09855281047472,1,0.018760849,Pool
46,12.1847693636824,-30.84172518593243,0,0.009640835,Pool
47,-79.83023139931095,-16.07779886057871,2,0.9885895,Train
48,-44.633265380674914,-7.642846589955367,2,0.9999896,To sample
49,14.100542489103713,47.135966306499014,1,0.02713978,Pool
50,-26.273066806092043,-0.5289985017807131,1,0.00739324,Pool
51,-58.87012376094062,-15.787627222832999,2,0.69624937,Train
