,Principal Component 1,Principal Component 2,Labels,AL_Value,Status
0,-53.4495747842805,-9.785110384248254,2,0.00164685,Pool
1,-68.43353890308633,-10.944859201927748,2,0.015041687,Train
2,-24.884995000365418,7.445465644247712,1,0.00017574984,Train
3,-54.812879315838806,-12.274950960363133,2,0.028874466,Pool
4,22.19346312160363,0.6117282051280603,1,4.750798e-06,Pool
5,-42.35331173026467,2.676377151112935,2,0.06445904,Pool
6,-70.63728658759484,-16.241439054037603,2,0.008244081,Train
7,20.054866813461565,71.5482451617998,0,1.3320341e-05,Train
8,-33.23625333574053,0.013379905639415405,2,0.0085200565,Train
9,52.792861789379636,-38.91573989850649,0,0.01942705,Pool
10,-65.04847487235998,-9.317074704714543,2,0.056804366,Pool
11,23.60510100064516,29.85997675366258,1,0.2800269,Train
12,63.275773710403804,-7.751671529208048,0,0.00048140524,Pool
13,73.27785325593274,-8.952854846885545,0,0.9436238,Train
14,-9.822956348647367,-14.757665887663395,1,0.0014347035,Train
15,-60.181784243206515,-12.466699066222343,2,0.038945675,Train
16,-41.909967407477495,11.39993267521897,2,0.019503728,Pool
17,-11.317398320845234,18.7014741757982,2,0.39194748,Train
18,47.80335807773205,-14.603173867865955,0,0.051064417,Train
19,-40.1345148401225,-25.112157052389307,2,0.43212697,To sample
20,-21.19614125800352,13.658315866631764,1,0.39981747,Pool
21,72.32354656150437,-29.03478842598352,0,0.07993485,Train
22,-24.61441917759028,9.94879701888002,1,0.00022321426,Pool
23,64.69764213936404,-36.614547966419416,0,0.004259847,Train
24,-30.0237857368617,36.00777571103011,2,0.013553859,Train
25,52.732622844161384,47.80484536438989,1,0.040869273,Pool
26,0.8552220805409505,21.757439159938507,1,0.0015867648,Pool
27,4.689077179480895,25.679411247362403,1,0.00029411932,Pool
28,82.47861370082852,-4.642192029670256,0,0.00041234377,Train
29,43.458691583019935,38.01145967305672,0,0.006985145,Pool
30,109.15827971846277,59.65009038961886,1,0.15017733,Train
31,-0.16070664361728024,39.83055034690868,0,3.1519512e-06,Train
32,-21.72977824018903,7.7947677262248645,1,9.2770715e-05,Pool
33,25.312724177480092,-8.056897231204589,0,0.074695535,Train
34,49.12459891153581,-11.485674552204298,0,0.032750998,Train
35,-30.818043132740545,27.021547325902375,2,0.009367908,Train
36,-24.000157931974822,9.797392098200058,1,0.0002091307,Pool
37,49.2670640692572,-40.92801399175038,0,0.042128567,Train
38,50.60319302421196,-43.48533318144082,0,0.027853372,Train
39,25.901743537975136,-15.525433631961349,0,0.04777102,Pool
40,-57.20507475902372,-6.599310422288953,2,0.0051119113,Pool
41,42.55271707213924,37.68619983231324,1,2.1731918e-07,Pool
42,60.79249800588632,-24.82494483979037,0,0.037391245,Train
43,-0.5173973270293407,22.852831761136436,1,0.0016945151,Pool
44,11.979412962773639,-3.864699538318411,1,2.9956905e-07,Pool
45,-20.332852001164397,-6.098552810258111,1,4.9188457e-05,Pool
46,12.184769363683126,-30.841725186273443,0,0.035463814,Pool
47,-79.8302313993106,-16.07779886048943,2,0.0021472839,Train
48,-44.633265380674715,-7.642846589940331,2,0.20788321,Pool
49,14.100542489102612,47.13596630663783,1,0.000938292,Pool
50,-26.273066806092015,-0.5289985017527682,1,0.0006620737,Pool
51,-58.87012376094022,-15.787627222788595,2,0.043049566,Pool
52,34.53813749769369,-34.24723487178377,0,0.03798123,Pool
53,-17.940815607601987,9.89714263832233,1,0.0025411728,Pool
54,-12.701274216413516,4.15856253922466,1,4.3885765e-07,Train
55,-18.888797109087122,11.797260140485776,1,6.318285e-05,Pool
56,-66.36677290061232,-13.5443597720069,2,0.016863225,Pool
57,-55.58258265235905,-7.616128612059664,2,0.0009407128,Train
58,-60.27323215699065,-9.492471078052485,2,0.0006456932,Pool
59,23.291116533192312,7.708059640956493,0,0.09215864,Train
60,-27.2644997232889,34.572183936691246,2,0.43114358,To sample
61,69.16719171242944,-27.05071392224622,0,0.0019239539,Train
62,0.7218315029069418,19.62731909021015,1,1.2351762e-05,Train
63,-53.43873860124074,-8.414163491417339,2,0.03158304,Pool
64,-53.73099619149411,-3.535286920652808,2,0.035385307,Pool
65,-45.858583184103466,-0.5755737844252891,2,0.022531668,Pool
66,10.632454551177167,18.307310873851794,1,0.0020450852,Pool
67,4.169592827611725,29.307008064135236,1,0.018523868,Pool
68,-63.856056073935456,-7.106258270732548,2,0.00045369452,Pool
69,57.98480272467786,-28.179352567704278,0,0.004177582,Pool
70,-55.34519709348825,-16.74446270772116,2,0.06332733,Train
71,61.76216806700844,-40.37734793721764,0,0.0022815005,Train
72,-69.04922561496919,14.89241761045628,2,0.038609438,Train
73,35.57353746623927,5.689454462154351,0,0.030510101,Train
74,-9.03439401495811,13.839483117563203,1,0.00043550282,Pool
75,70.27714884722425,77.92731360782729,0,1.0038595,To sample
76,53.126029908519754,-38.30340517195764,0,0.051746525,Pool
77,-10.291008040111121,10.672200680202426,1,0.0008227307,Pool
78,-20.81839521222523,14.034316452646191,1,0.0034613947,Pool
79,87.85110817467368,11.513914595812649,1,0.083039716,Train
80,53.97739121699677,-37.47817314720208,0,0.0009005554,Pool
81,39.99945138103029,-19.768418097467002,0,0.039524186,Pool
82,82.81214185569256,-1.1566972466318612,0,0.0011309801,Pool
83,-44.1522463710158,-10.202616954232315,2,0.03421203,Pool
84,62.93401616153963,-27.02397112832471,0,0.032587994,Train
85,-71.81409751049955,-35.54297912031321,2,0.0028201144,Pool
86,-26.486278274485944,-1.627512686969484,1,0.00013662127,Train
87,54.25304811850949,-12.21179331471911,0,0.15860114,Pool
88,-51.42907711384407,0.1824583781297405,2,0.07568122,Pool
89,-60.96369324288067,-13.62037551508752,2,0.14464606,Pool
90,56.96278043427756,4.586399974516563,0,0.0058464212,Train
91,4.42662259813456,26.827762248907334,1,0.016770618,Train
92,-2.7621727841638193,15.432292824783518,1,1.6296774e-06,Train
93,-26.060577609510666,7.868349284589151,1,0.0004955965,Train
94,54.18750951797218,-39.87684973672012,0,0.46925443,To sample
95,-53.32762774375231,-8.876252170093258,2,0.04193658,Pool
