,Principal Component 1,Principal Component 2,Labels,AL_Value,Status
0,-53.449574784280735,-9.78511038427214,2,0.50605005,Pool
1,-68.4335389030866,-10.94485920193767,2,0.51852894,Train
2,-24.88499500036525,7.4454656442384,1,0.4882455,Pool
3,-54.81287931583914,-12.27495096037677,2,0.51437664,Pool
4,22.19346312160365,0.6117282052665478,1,0.49530113,Pool
5,-42.35331173026462,2.676377151123251,2,0.5106382,Pool
6,-70.63728658759527,-16.241439054037073,2,0.5148485,Pool
7,20.05486681346325,71.54824516167119,0,0.46689513,Train
8,-33.236253335740535,0.013379905681779648,2,0.48980042,Pool
9,52.79286178937875,-38.91573989838534,0,0.4544077,Train
10,-65.04847487236023,-9.317074704688917,2,0.5214553,Pool
11,23.60510100064586,29.85997675369907,1,0.53871655,Pool
12,63.27577371040365,-7.751671529376169,0,0.5191735,Pool
13,73.27785325593256,-8.952854846804092,0,0.39291948,To sample
14,-9.822956348647713,-14.757665887539783,1,0.4985668,Pool
15,-60.181784243206785,-12.466699066242063,2,0.51301634,Train
16,-41.909967407477254,11.399932675110401,2,0.52454025,Pool
17,-11.317398320844806,18.701474175889686,2,0.4765766,Train
18,47.80335807773171,-14.603173867707417,0,0.506113,Pool
19,-40.134514840123096,-25.11215705241567,2,0.50532377,Pool
20,-21.196141258003195,13.658315866556292,1,0.4927682,Pool
21,72.32354656150376,-29.034788425948502,0,0.4981573,Pool
22,-24.614419177590058,9.948797018897015,1,0.49005988,Pool
23,64.69764213936324,-36.61454796646296,0,0.4856932,Train
24,-30.02378573686084,36.007775711024024,2,0.5284517,Pool
25,52.73262284416251,47.80484536443413,1,0.5389664,Train
26,0.8552220805414521,21.757439159971725,1,0.46757364,Pool
27,4.6890771794814965,25.679411247335157,1,0.46724018,Pool
28,82.47861370082845,-4.642192029661904,0,0.47883365,Train
29,43.45869158302084,38.011459672884904,0,0.51722294,Train
30,109.15827971846421,59.65009038959536,1,0.2963832,Train
31,-0.16070664361634623,39.83055034688299,0,0.49821475,Pool
32,-21.729778240188857,7.794767726276805,1,0.4807293,Pool
33,25.31272417747991,-8.056897231172526,0,0.5100169,Train
34,49.12459891153556,-11.485674552083145,0,0.5080471,Pool
35,-30.818043132739934,27.021547325982333,2,0.49360454,Pool
36,-24.000157931974595,9.79739209808514,1,0.4981774,Pool
37,49.26706406925627,-40.92801399171595,0,0.46217206,Train
