,Principal Component 1,Principal Component 2,Labels,AL_Value,Status
0,-53.449574784280884,-9.7851103842566,2,0.122989416,Pool
1,-68.4335389030868,-10.944859201899055,2,0.615306,Train
2,-24.88499500036508,7.445465644222307,1,0.02064566,Train
3,-54.81287931583935,-12.274950960386446,2,0.8280117,To sample
4,22.193463121603656,0.6117282050727715,1,0.5309783,Pool
5,-42.353311730264544,2.6763771511452665,2,0.9760822,To sample
6,-70.63728658759557,-16.24143905401034,2,0.040944576,Train
7,20.054866813464663,71.5482451617969,0,0.013377976,Train
8,-33.23625333574051,0.013379905721128965,2,0.00044465746,Train
9,52.79286178937792,-38.91573989846753,0,0.00068570516,Pool
10,-65.04847487236043,-9.31707470468894,2,0.32334867,Pool
11,23.60510100064645,29.859976753682822,1,0.02559404,Train
12,63.275773710403456,-7.7516715292812615,0,0.089466624,Pool
13,73.27785325593236,-8.952854846912897,0,0.1580264,Train
14,-9.822956348648006,-14.757665887665382,1,0.009042609,Train
15,-60.18178424320706,-12.466699066221759,2,0.05401395,Train
16,-41.90996740747701,11.399932675235972,2,0.2049183,Pool
17,-11.317398320844424,18.701474175800765,2,0.0007618902,Train
18,47.80335807773139,-14.603173867751485,0,0.07401386,Train
19,-40.13451484012359,-25.11215705239144,2,0.07359274,Train
20,-21.19614125800292,13.658315866596032,1,0.008471462,Pool
21,72.32354656150312,-29.03478842601262,0,0.042990025,Train
22,-24.614419177589845,9.94879701887727,1,1.9301055e-05,Pool
23,64.69764213936247,-36.61454796646846,0,9.085092e-05,Train
24,-30.02378573686012,36.007775711046094,2,0.16220146,Train
25,52.73262284416347,47.80484536444618,1,0.0011655727,Pool
26,0.855222080541897,21.757439159898574,1,0.27400017,Pool
27,4.689077179482015,25.679411247356043,1,0.045221023,Pool
28,82.47861370082833,-4.6421920296057895,0,1.6776365e-06,Train
29,43.45869158302158,38.01145967289285,0,0.15887438,Pool
30,109.15827971846538,59.650090389565094,1,0.1875635,Train
31,-0.1607066436155481,39.83055034686796,0,0.075941406,Train
32,-21.729778240188683,7.794767726223897,1,0.00061169546,Pool
